# name<TAB>origin_url
CENTRAL	https://github.com/johnrain9/CENTRAL
aimSoloAnalysis	https://github.com/johnrain9/aimSoloAnalysis.git
basic_config	https://github.com/johnrain9/basic_config.git
motoHelper	https://github.com/johnrain9/motoHelper
photo_auto_tagging	https://github.com/johnrain9/photo_tagger
unified_video_app	https://github.com/johnrain9/unified_video_app.git
video_queue	https://github.com/johnrain9/comfy_frontend
video_wall	https://github.com/johnrain9/video_wall
voice_transcription	https://github.com/johnrain9/voice_transcription
